Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1
PC064,01/30/2023 16:00 UTC,1.85,86.0,0.07,327.6,0.87
PC064,01/30/2023 16:10 UTC,3.63,88.1,0.0,,0.0
PC064,01/30/2023 16:20 UTC,5.12,87.5,0.0,,0.0
PC064,01/30/2023 16:30 UTC,3.88,85.4,0.0,,0.0
PC064,01/30/2023 16:40 UTC,4.01,85.8,0.0,,0.0
PC064,01/30/2023 16:50 UTC,5.29,87.3,0.0,,0.0
PC064,01/30/2023 17:00 UTC,6.3,86.8,0.03,147.5,1.12
PC064,01/30/2023 17:10 UTC,9.81,92.2,0.09,216.1,1.99
PC064,01/30/2023 17:20 UTC,13.92,93.1,0.15,193.1,2.1
PC064,01/30/2023 17:30 UTC,15.1,87.6,0.13,189.0,0.62
PC064,01/30/2023 17:40 UTC,13.29,81.8,0.63,136.6,1.61
PC064,01/30/2023 17:50 UTC,10.96,87.2,1.16,254.4,2.49
PC064,01/30/2023 18:00 UTC,14.74,91.8,0.43,222.7,2.1
PC064,01/30/2023 18:10 UTC,16.48,86.6,1.2,218.2,2.98
PC064,01/30/2023 18:20 UTC,14.88,81.3,1.66,204.7,4.59
PC064,01/30/2023 18:30 UTC,14.35,85.1,2.23,199.7,3.35
PC064,01/30/2023 18:40 UTC,15.03,83.6,1.23,225.9,3.6
PC064,01/30/2023 18:50 UTC,14.73,81.9,2.54,230.2,4.97
PC064,01/30/2023 19:00 UTC,11.8,79.84,1.55,196.8,4.59
PC064,01/30/2023 19:10 UTC,13.25,85.1,1.5,212.7,3.97
PC064,01/30/2023 19:20 UTC,16.75,86.5,1.13,226.6,4.1
PC064,01/30/2023 19:30 UTC,14.16,78.19,2.96,220.2,3.85
PC064,01/30/2023 19:40 UTC,15.24,79.97,1.27,198.1,5.34
PC064,01/30/2023 19:50 UTC,14.09,76.56,2.31,202.6,5.09
PC064,01/30/2023 20:00 UTC,14.72,81.5,2.43,220.0,5.47
PC064,01/30/2023 20:10 UTC,14.4,80.0,0.68,202.5,2.85
PC064,01/30/2023 20:20 UTC,14.94,80.1,2.2,208.3,4.48
PC064,01/30/2023 20:30 UTC,11.07,74.48,4.72,178.6,6.21
PC064,01/30/2023 20:40 UTC,12.22,78.81,2.64,207.4,4.72
PC064,01/30/2023 20:50 UTC,7.82,76.43,4.95,156.0,7.95
PC064,01/30/2023 21:00 UTC,6.93,79.38,2.61,150.1,6.46
PC064,01/30/2023 21:10 UTC,5.51,79.17,1.94,162.3,7.2
PC064,01/30/2023 21:20 UTC,5.96,81.6,2.37,175.7,6.95
PC064,01/30/2023 21:30 UTC,7.11,79.66,2.66,184.6,5.21
PC064,01/30/2023 21:40 UTC,5.04,76.17,3.0,176.8,5.59
PC064,01/30/2023 21:50 UTC,4.1,80.3,2.74,160.9,5.09
PC064,01/30/2023 22:00 UTC,3.95,82.4,2.09,170.0,4.59
PC064,01/30/2023 22:10 UTC,4.12,83.0,0.43,147.7,2.85
PC064,01/30/2023 22:20 UTC,6.33,83.2,0.54,192.9,2.73
PC064,01/30/2023 22:30 UTC,8.03,75.29,0.78,174.0,3.11
PC064,01/30/2023 22:40 UTC,8.81,80.5,0.67,174.9,3.73
PC064,01/30/2023 22:50 UTC,9.4,78.9,2.51,218.2,5.47
PC064,01/30/2023 23:00 UTC,7.71,74.44,2.38,224.7,5.09
PC064,01/30/2023 23:10 UTC,6.12,76.13,2.81,219.2,6.21
PC064,01/30/2023 23:20 UTC,4.89,76.84,1.8,191.7,4.59
PC064,01/30/2023 23:30 UTC,2.5,82.8,0.68,191.4,2.1
PC064,01/30/2023 23:40 UTC,4.37,84.6,0.29,186.0,2.23
PC064,01/30/2023 23:50 UTC,4.84,82.1,0.0,,0.0
PC064,01/31/2023 00:00 UTC,1.86,78.67,0.56,133.0,3.23
PC064,01/31/2023 00:10 UTC,0.96,80.9,0.11,85.4,1.37
PC064,01/31/2023 00:20 UTC,2.15,83.4,0.09,254.3,1.12
PC064,01/31/2023 00:30 UTC,0.97,76.43,0.0,,0.0
PC064,01/31/2023 00:40 UTC,-0.28,78.35,0.11,350.1,0.87
PC064,01/31/2023 00:50 UTC,-0.48,80.4,0.06,239.7,0.87
PC064,01/31/2023 01:00 UTC,-1.78,78.44,0.0,,0.0
PC064,01/31/2023 01:10 UTC,-2.64,78.42,0.08,46.34,1.74
PC064,01/31/2023 01:20 UTC,-2.88,78.68,0.06,22.03,1.12
PC064,01/31/2023 01:30 UTC,-2.92,80.3,0.0,,0.0
PC064,01/31/2023 01:40 UTC,-2.58,80.2,1.74,353.5,2.85
PC064,01/31/2023 01:50 UTC,-2.33,79.95,0.1,336.6,1.24
PC064,01/31/2023 02:00 UTC,-2.85,79.73,1.59,332.7,4.35
PC064,01/31/2023 02:10 UTC,-3.23,79.92,0.0,,0.0
PC064,01/31/2023 02:20 UTC,-3.51,80.9,1.02,346.9,3.6
PC064,01/31/2023 02:30 UTC,-3.04,80.8,2.16,350.3,2.85
PC064,01/31/2023 02:40 UTC,-3.26,79.93,0.09,324.0,0.87
PC064,01/31/2023 02:50 UTC,-3.04,79.61,0.1,1.13,1.49
PC064,01/31/2023 03:00 UTC,-3.64,76.44,1.06,9.12,3.23
PC064,01/31/2023 03:10 UTC,-3.4,74.91,0.78,324.7,2.61
PC064,01/31/2023 03:20 UTC,-3.44,71.23,2.89,331.2,5.96
PC064,01/31/2023 03:30 UTC,-2.57,64.27,2.06,0.29,2.49
PC064,01/31/2023 03:40 UTC,-3.42,63.13,0.07,345.3,0.75
PC064,01/31/2023 03:50 UTC,-3.94,68.48,1.24,358.7,3.35
PC064,01/31/2023 04:00 UTC,-3.46,65.59,0.74,322.1,3.23
PC064,01/31/2023 04:10 UTC,-3.54,61.65,0.86,346.4,3.48
PC064,01/31/2023 04:20 UTC,-3.36,64.62,2.57,337.6,5.71
PC064,01/31/2023 04:30 UTC,-3.51,65.06,4.08,0.2,4.72
PC064,01/31/2023 04:40 UTC,-3.92,62.85,0.99,321.1,3.48
PC064,01/31/2023 04:50 UTC,-4.17,66.67,1.01,319.0,3.11
PC064,01/31/2023 05:00 UTC,-3.84,59.27,0.74,330.4,5.21
PC064,01/31/2023 05:10 UTC,-4.13,63.98,1.61,343.6,6.58
PC064,01/31/2023 05:20 UTC,-3.79,60.45,0.91,359.4,4.48
PC064,01/31/2023 05:30 UTC,-3.51,62.27,1.89,357.5,3.11
PC064,01/31/2023 05:40 UTC,-3.47,63.7,3.91,337.9,7.82
PC064,01/31/2023 05:50 UTC,-3.47,63.17,3.69,338.5,7.33
PC064,01/31/2023 06:00 UTC,-3.48,63.14,2.58,356.9,6.71
PC064,01/31/2023 06:10 UTC,-3.18,61.98,2.1,340.3,4.72
PC064,01/31/2023 06:20 UTC,-3.06,59.98,3.4,0.13,6.21
PC064,01/31/2023 06:30 UTC,-3.28,62.76,2.74,349.5,3.85
PC064,01/31/2023 06:40 UTC,-3.06,60.66,3.22,354.1,7.33
PC064,01/31/2023 06:50 UTC,-3.75,61.11,1.13,336.1,4.59
PC064,01/31/2023 07:00 UTC,-2.85,56.06,2.31,8.03,5.09
PC064,01/31/2023 07:10 UTC,-1.83,47.28,4.19,35.14,7.33
PC064,01/31/2023 07:20 UTC,-1.57,46.65,4.38,32.69,7.33
PC064,01/31/2023 07:30 UTC,-1.25,43.78,4.97,46.09,5.83
PC064,01/31/2023 07:40 UTC,-1.96,47.82,0.64,28.06,2.85
PC064,01/31/2023 07:50 UTC,-2.81,54.38,0.56,339.9,3.23
PC064,01/31/2023 08:00 UTC,-2.93,54.99,1.57,5.82,3.97
PC064,01/31/2023 08:10 UTC,-3.43,56.15,1.25,342.4,8.69
PC064,01/31/2023 08:20 UTC,-3.27,55.5,1.23,355.9,5.21
PC064,01/31/2023 08:30 UTC,-3.28,58.73,0.41,345.0,1.37
PC064,01/31/2023 08:40 UTC,-3.3,57.28,3.53,337.4,6.84
PC064,01/31/2023 08:50 UTC,-2.77,56.43,1.62,354.6,3.6
PC064,01/31/2023 09:00 UTC,-3.13,57.93,2.23,345.7,5.34
PC064,01/31/2023 09:10 UTC,-2.7,56.4,1.42,352.7,5.96
PC064,01/31/2023 09:20 UTC,-2.13,54.96,2.87,346.0,6.21
PC064,01/31/2023 09:30 UTC,-1.87,56.09,4.21,340.9,5.59
PC064,01/31/2023 09:40 UTC,-1.66,54.19,3.46,342.9,6.21
PC064,01/31/2023 09:50 UTC,-1.55,55.73,2.27,334.9,6.33
PC064,01/31/2023 10:00 UTC,-0.93,51.36,1.83,2.38,5.96
PC064,01/31/2023 10:10 UTC,-0.22,48.43,1.52,3.91,3.97
PC064,01/31/2023 10:20 UTC,-0.61,51.08,1.9,353.7,6.58
PC064,01/31/2023 10:30 UTC,-0.22,46.95,2.77,17.23,3.35
PC064,01/31/2023 10:40 UTC,-0.06,48.46,0.83,11.44,4.35
PC064,01/31/2023 10:50 UTC,0.14,49.17,2.24,357.3,3.6
PC064,01/31/2023 11:00 UTC,-0.23,51.46,2.47,352.5,6.09
PC064,01/31/2023 11:10 UTC,-0.73,53.38,0.87,347.8,3.97
PC064,01/31/2023 11:20 UTC,-0.47,54.14,0.77,349.5,4.1
PC064,01/31/2023 11:30 UTC,0.42,47.51,3.74,38.72,4.48
PC064,01/31/2023 11:40 UTC,1.96,41.51,1.32,49.71,4.85
PC064,01/31/2023 11:50 UTC,2.02,41.34,3.0,21.96,8.07
PC064,01/31/2023 12:00 UTC,1.87,42.85,3.17,20.49,8.57
PC064,01/31/2023 12:10 UTC,2.14,41.46,2.61,17.57,6.33
PC064,01/31/2023 12:20 UTC,2.21,40.97,2.84,48.18,5.47
PC064,01/31/2023 12:30 UTC,2.59,40.5,2.99,39.0,4.48
PC064,01/31/2023 12:40 UTC,2.7,41.05,3.04,32.81,7.2
PC064,01/31/2023 12:50 UTC,2.73,41.3,4.63,26.28,7.57
PC064,01/31/2023 13:00 UTC,2.79,42.58,5.17,51.89,8.45
PC064,01/31/2023 13:10 UTC,2.99,42.63,5.87,64.8,9.07
PC064,01/31/2023 13:20 UTC,3.09,42.44,4.18,47.46,8.07
PC064,01/31/2023 13:30 UTC,2.8,43.89,4.76,31.39,5.96
PC064,01/31/2023 13:40 UTC,3.12,43.01,5.27,28.8,7.2
PC064,01/31/2023 13:50 UTC,2.91,44.14,5.6,71.43,7.2
PC064,01/31/2023 14:00 UTC,2.93,45.79,4.79,57.37,7.46
PC064,01/31/2023 14:10 UTC,3.35,44.65,3.99,48.12,6.71
PC064,01/31/2023 14:20 UTC,2.86,48.05,2.69,20.4,5.34
PC064,01/31/2023 14:30 UTC,2.45,52.81,1.21,34.76,2.61
PC064,01/31/2023 14:40 UTC,4.53,45.89,3.06,334.1,5.47
PC064,01/31/2023 14:50 UTC,2.4,53.62,1.15,332.8,4.35
PC064,01/31/2023 15:00 UTC,3.69,49.96,0.67,25.69,2.49
PC064,01/31/2023 15:10 UTC,3.21,52.65,1.49,346.3,3.73
PC064,01/31/2023 15:20 UTC,4.85,46.62,3.1,26.97,5.83
PC064,01/31/2023 15:30 UTC,4.61,50.32,5.47,339.9,7.2
PC064,01/31/2023 15:40 UTC,3.43,54.96,0.0,,0.0
PC064,01/31/2023 15:50 UTC,3.65,54.32,0.49,134.1,2.73
PC064,01/31/2023 16:00 UTC,4.32,51.44,0.91,353.9,2.61
PC064,01/31/2023 16:10 UTC,6.4,46.71,0.71,45.42,2.36
PC064,01/31/2023 16:20 UTC,7.17,51.02,0.71,269.5,2.98
PC064,01/31/2023 16:30 UTC,8.84,52.41,0.64,195.3,1.49
PC064,01/31/2023 16:40 UTC,9.56,46.63,0.94,356.1,3.11
PC064,01/31/2023 16:50 UTC,9.88,47.77,3.89,53.33,6.71
PC064,01/31/2023 17:00 UTC,9.57,47.17,4.03,69.99,7.2
PC064,01/31/2023 17:10 UTC,10.18,47.2,4.44,78.85,7.08
PC064,01/31/2023 17:20 UTC,10.8,47.12,2.6,79.6,6.09
PC064,01/31/2023 17:30 UTC,12.6,43.51,1.05,78.87,1.24
PC064,01/31/2023 17:40 UTC,13.82,42.72,0.0,,0.0
PC064,01/31/2023 17:50 UTC,13.24,53.83,0.05,191.7,0.75
PC064,01/31/2023 18:00 UTC,14.37,51.06,0.64,127.2,1.74
PC064,01/31/2023 18:10 UTC,15.67,47.71,0.19,67.96,1.37
PC064,01/31/2023 18:20 UTC,13.0,54.37,1.06,208.3,4.22
PC064,01/31/2023 18:30 UTC,15.3,52.04,0.0,,0.0
PC064,01/31/2023 18:40 UTC,14.67,51.46,0.1,117.6,1.24
PC064,01/31/2023 18:50 UTC,13.75,56.29,0.23,172.8,1.37
PC064,01/31/2023 19:00 UTC,17.0,50.91,0.56,172.2,2.49
PC064,01/31/2023 19:10 UTC,14.57,54.6,0.94,206.3,2.98
PC064,01/31/2023 19:20 UTC,13.2,56.84,0.74,221.2,3.11
PC064,01/31/2023 19:30 UTC,12.64,56.68,1.09,231.4,2.23
PC064,01/31/2023 19:40 UTC,12.97,57.46,1.62,209.0,3.97
PC064,01/31/2023 19:50 UTC,13.01,56.99,1.02,211.7,3.35
PC064,01/31/2023 20:00 UTC,13.07,57.46,1.34,214.0,3.23
PC064,01/31/2023 20:10 UTC,14.54,53.4,0.85,155.2,3.6
PC064,01/31/2023 20:20 UTC,14.82,51.72,1.62,128.9,4.85
PC064,01/31/2023 20:30 UTC,16.48,48.6,2.39,184.9,4.22
PC064,01/31/2023 20:40 UTC,13.64,54.91,2.4,218.8,4.22
PC064,01/31/2023 20:50 UTC,12.94,51.24,1.84,216.0,4.35
PC064,01/31/2023 21:00 UTC,13.13,49.49,0.84,234.4,3.48
PC064,01/31/2023 21:10 UTC,14.94,47.45,0.4,126.0,1.49
PC064,01/31/2023 21:20 UTC,15.0,48.38,1.92,158.0,4.48
PC064,01/31/2023 21:30 UTC,14.04,51.85,0.0,,0.0
PC064,01/31/2023 21:40 UTC,14.77,50.31,1.75,203.1,2.85
PC064,01/31/2023 21:50 UTC,14.32,53.08,0.79,237.3,3.85
PC064,01/31/2023 22:00 UTC,14.26,52.61,2.55,194.0,5.21
PC064,01/31/2023 22:10 UTC,15.07,53.99,1.43,172.7,3.97
PC064,01/31/2023 22:20 UTC,14.82,55.44,2.35,129.1,3.73
PC064,01/31/2023 22:30 UTC,14.95,54.38,2.34,155.6,3.48
PC064,01/31/2023 22:40 UTC,16.04,53.41,1.55,130.8,2.23
PC064,01/31/2023 22:50 UTC,14.82,54.0,3.28,100.6,4.72
PC064,01/31/2023 23:00 UTC,15.08,53.85,2.3,137.8,3.73
PC064,01/31/2023 23:10 UTC,14.79,55.35,1.75,142.4,4.1
PC064,01/31/2023 23:20 UTC,14.29,57.33,1.77,138.9,3.73
PC064,01/31/2023 23:30 UTC,13.52,60.75,2.06,122.4,2.73
PC064,01/31/2023 23:40 UTC,12.87,64.04,1.77,129.5,3.11
PC064,01/31/2023 23:50 UTC,12.65,60.96,0.05,138.7,0.75
PC064,02/01/2023 00:00 UTC,13.27,63.62,0.4,127.1,1.74
PC064,02/01/2023 00:10 UTC,13.64,63.74,0.06,170.4,1.37
PC064,02/01/2023 00:20 UTC,11.96,65.78,1.39,81.6,2.98
PC064,02/01/2023 00:30 UTC,13.06,62.83,0.0,,0.0
PC064,02/01/2023 00:40 UTC,11.42,65.6,0.14,295.6,1.24
PC064,02/01/2023 00:50 UTC,10.92,66.68,0.0,,0.0
PC064,02/01/2023 01:00 UTC,10.32,69.35,0.0,,0.0
PC064,02/01/2023 01:10 UTC,10.85,68.39,0.83,351.9,2.98
PC064,02/01/2023 01:20 UTC,10.79,69.72,1.11,327.8,3.35
PC064,02/01/2023 01:30 UTC,11.06,71.05,0.0,,0.0
PC064,02/01/2023 01:40 UTC,10.83,69.83,0.0,,0.0
PC064,02/01/2023 01:50 UTC,10.42,69.99,0.0,,0.0
PC064,02/01/2023 02:00 UTC,10.32,70.75,0.0,,0.0
PC064,02/01/2023 02:10 UTC,10.52,70.03,0.11,196.5,1.86
PC064,02/01/2023 02:20 UTC,10.41,71.19,0.05,12.68,1.24
PC064,02/01/2023 02:30 UTC,10.71,69.96,0.01,306.8,0.37
PC064,02/01/2023 02:40 UTC,9.9,72.36,2.36,73.3,3.35
PC064,02/01/2023 02:50 UTC,10.12,71.92,0.0,,0.0
PC064,02/01/2023 03:00 UTC,10.12,71.73,0.08,82.5,1.12
PC064,02/01/2023 03:10 UTC,10.16,71.72,0.05,15.6,0.75
PC064,02/01/2023 03:20 UTC,10.5,70.57,0.22,349.9,1.24
PC064,02/01/2023 03:30 UTC,10.83,68.1,0.0,,0.0
PC064,02/01/2023 03:40 UTC,11.01,68.38,0.0,,0.0
PC064,02/01/2023 03:50 UTC,11.37,68.42,0.1,154.3,1.24
PC064,02/01/2023 04:00 UTC,11.6,68.74,0.0,,0.0
PC064,02/01/2023 04:10 UTC,12.32,65.92,1.3,358.2,2.98
PC064,02/01/2023 04:20 UTC,12.13,68.88,0.0,,0.0
PC064,02/01/2023 04:30 UTC,12.83,65.88,0.31,10.75,0.75
PC064,02/01/2023 04:40 UTC,13.07,67.83,2.22,331.5,3.97
PC064,02/01/2023 04:50 UTC,13.73,63.89,0.69,306.1,2.85
PC064,02/01/2023 05:00 UTC,13.53,65.76,0.56,332.5,2.98
PC064,02/01/2023 05:10 UTC,14.0,62.91,1.73,297.9,4.22
PC064,02/01/2023 05:20 UTC,13.8,64.74,1.01,350.4,2.73
PC064,02/01/2023 05:30 UTC,13.77,64.91,2.02,327.0,2.85
PC064,02/01/2023 05:40 UTC,14.18,63.75,0.25,308.6,1.12
PC064,02/01/2023 05:50 UTC,13.76,64.37,0.0,,0.0
PC064,02/01/2023 06:00 UTC,14.06,64.29,0.13,267.4,1.49
PC064,02/01/2023 06:10 UTC,13.9,66.26,0.14,319.9,1.99
PC064,02/01/2023 06:20 UTC,13.8,66.51,1.15,343.3,2.98
PC064,02/01/2023 06:30 UTC,13.71,67.54,0.09,276.4,1.12
PC064,02/01/2023 06:40 UTC,13.65,65.26,0.07,327.9,0.75
PC064,02/01/2023 06:50 UTC,13.52,67.36,0.0,,0.0
PC064,02/01/2023 07:00 UTC,13.59,67.41,0.1,25.86,1.61
PC064,02/01/2023 07:10 UTC,14.47,68.45,2.62,285.7,6.95
PC064,02/01/2023 07:20 UTC,14.77,66.29,2.81,289.3,7.33
PC064,02/01/2023 07:30 UTC,13.25,69.48,0.39,260.3,1.24
PC064,02/01/2023 07:40 UTC,13.13,68.93,1.38,308.9,3.73
PC064,02/01/2023 07:50 UTC,13.35,68.83,0.05,25.69,0.75
PC064,02/01/2023 08:00 UTC,13.25,69.64,0.19,50.53,2.1
PC064,02/01/2023 08:10 UTC,13.49,69.48,1.11,231.1,4.35
PC064,02/01/2023 08:20 UTC,12.96,71.37,0.62,332.1,3.23
PC064,02/01/2023 08:30 UTC,13.42,68.76,0.0,,0.0
PC064,02/01/2023 08:40 UTC,13.78,68.81,0.97,4.31,1.74
PC064,02/01/2023 08:50 UTC,14.37,67.44,0.34,276.7,1.86
PC064,02/01/2023 09:00 UTC,14.35,68.82,0.63,322.3,2.23
PC064,02/01/2023 09:10 UTC,14.17,69.37,0.32,355.7,2.23
PC064,02/01/2023 09:20 UTC,14.12,69.94,1.76,313.8,5.09
PC064,02/01/2023 09:30 UTC,14.24,69.93,0.0,,0.0
PC064,02/01/2023 09:40 UTC,13.83,70.61,0.6,320.2,2.1
PC064,02/01/2023 09:50 UTC,13.9,71.01,0.23,16.81,1.37
PC064,02/01/2023 10:00 UTC,14.16,69.66,0.22,295.6,1.37
PC064,02/01/2023 10:10 UTC,14.0,69.72,0.52,313.0,2.23
PC064,02/01/2023 10:20 UTC,13.78,71.08,0.39,341.0,2.85
PC064,02/01/2023 10:30 UTC,13.86,70.75,0.0,,0.0
PC064,02/01/2023 10:40 UTC,13.67,71.69,0.25,24.52,1.12
PC064,02/01/2023 10:50 UTC,13.91,69.62,0.05,113.8,0.75
PC064,02/01/2023 11:00 UTC,13.52,70.43,0.21,325.7,2.1
PC064,02/01/2023 11:10 UTC,13.14,70.19,0.85,353.0,2.36
PC064,02/01/2023 11:20 UTC,13.51,69.47,2.35,346.3,3.6
PC064,02/01/2023 11:30 UTC,13.83,67.65,2.82,325.2,3.48
PC064,02/01/2023 11:40 UTC,12.94,69.05,2.62,344.2,4.22
PC064,02/01/2023 11:50 UTC,12.83,69.3,2.77,357.4,4.48
PC064,02/01/2023 12:00 UTC,12.56,69.77,3.92,342.6,6.21
PC064,02/01/2023 12:10 UTC,12.1,71.22,3.37,340.1,7.57
PC064,02/01/2023 12:20 UTC,12.38,70.18,3.37,343.5,5.83
PC064,02/01/2023 12:30 UTC,11.57,68.93,4.93,344.1,7.33
PC064,02/01/2023 12:40 UTC,12.12,68.87,3.98,344.4,5.47
PC064,02/01/2023 12:50 UTC,11.45,69.59,0.02,23.66,0.75
PC064,02/01/2023 13:00 UTC,10.88,72.11,0.76,330.8,4.48
PC064,02/01/2023 13:10 UTC,11.3,71.18,2.08,351.5,4.97
PC064,02/01/2023 13:20 UTC,10.94,71.1,0.53,17.86,2.73
PC064,02/01/2023 13:30 UTC,10.83,71.5,0.72,319.6,2.1
PC064,02/01/2023 13:40 UTC,10.67,71.23,1.42,333.8,3.85
PC064,02/01/2023 13:50 UTC,11.13,70.37,0.97,335.2,3.48
PC064,02/01/2023 14:00 UTC,11.17,70.31,0.02,357.8,0.75
PC064,02/01/2023 14:10 UTC,10.89,71.36,0.93,335.2,1.99
PC064,02/01/2023 14:20 UTC,11.36,71.42,0.97,1.96,3.11
PC064,02/01/2023 14:30 UTC,11.95,70.68,1.6,7.8,2.73
PC064,02/01/2023 14:40 UTC,12.27,70.77,2.46,340.5,4.35
PC064,02/01/2023 14:50 UTC,12.9,69.09,1.67,350.1,2.98
PC064,02/01/2023 15:00 UTC,13.37,71.15,1.78,348.8,2.98
PC064,02/01/2023 15:10 UTC,13.19,70.69,0.1,351.4,0.99
PC064,02/01/2023 15:20 UTC,13.29,72.65,0.9,358.1,2.49
PC064,02/01/2023 15:30 UTC,14.04,71.96,1.05,330.7,1.61
PC064,02/01/2023 15:40 UTC,13.78,71.81,0.49,333.5,1.74
PC064,02/01/2023 15:50 UTC,14.27,72.34,2.9,349.2,3.6
PC064,02/01/2023 16:00 UTC,14.77,68.25,2.53,328.2,5.21
PC064,02/01/2023 16:10 UTC,15.6,66.2,0.24,329.6,2.36
PC064,02/01/2023 16:20 UTC,15.81,65.52,0.34,0.26,1.49
PC064,02/01/2023 16:30 UTC,16.59,64.13,0.24,346.2,0.75
PC064,02/01/2023 16:40 UTC,17.46,61.76,0.0,,0.0
PC064,02/01/2023 16:50 UTC,19.18,57.53,0.0,,0.0
PC064,02/01/2023 17:00 UTC,18.56,58.2,0.44,35.18,1.37
PC064,02/01/2023 17:10 UTC,21.02,54.98,0.03,48.79,0.99
PC064,02/01/2023 17:20 UTC,21.54,56.39,0.15,85.9,1.12
PC064,02/01/2023 17:30 UTC,22.95,54.89,0.06,46.36,0.75
PC064,02/01/2023 17:40 UTC,22.93,56.91,0.66,91.7,1.74
PC064,02/01/2023 17:50 UTC,23.2,57.88,0.0,,0.0
PC064,02/01/2023 18:00 UTC,22.66,58.91,1.38,54.71,2.85
PC064,02/01/2023 18:10 UTC,22.96,60.68,0.62,81.5,2.1
PC064,02/01/2023 18:20 UTC,23.53,59.81,0.09,186.4,1.74
PC064,02/01/2023 18:30 UTC,23.31,61.98,0.15,204.8,1.61
PC064,02/01/2023 18:40 UTC,23.97,59.56,2.31,88.6,3.35
PC064,02/01/2023 18:50 UTC,25.09,59.0,1.34,150.8,3.48
PC064,02/01/2023 19:00 UTC,24.28,59.97,1.12,233.2,2.98
PC064,02/01/2023 19:10 UTC,24.68,60.17,1.27,219.9,3.35
PC064,02/01/2023 19:20 UTC,24.78,59.0,1.05,216.9,3.35
PC064,02/01/2023 19:30 UTC,23.21,62.28,2.16,214.8,3.6
PC064,02/01/2023 19:40 UTC,23.17,60.82,0.33,82.9,1.24
PC064,02/01/2023 19:50 UTC,25.96,57.53,0.25,154.7,1.61
PC064,02/01/2023 20:00 UTC,24.72,61.2,1.3,159.9,3.6
PC064,02/01/2023 20:10 UTC,24.32,61.72,0.76,203.3,2.85
PC064,02/01/2023 20:20 UTC,23.75,63.14,3.52,69.37,8.94
PC064,02/01/2023 20:30 UTC,23.25,63.55,2.73,250.2,4.48
PC064,02/01/2023 20:40 UTC,24.38,61.47,1.46,246.1,3.48
PC064,02/01/2023 20:50 UTC,24.38,61.52,1.58,240.6,2.73
PC064,02/01/2023 21:00 UTC,24.78,60.5,1.24,209.1,4.48
PC064,02/01/2023 21:10 UTC,24.19,62.23,1.01,207.2,4.97
PC064,02/01/2023 21:20 UTC,24.15,62.57,1.92,211.3,4.85
PC064,02/01/2023 21:30 UTC,24.03,62.36,1.22,240.5,2.1
PC064,02/01/2023 21:40 UTC,26.28,58.34,0.46,219.7,2.23
PC064,02/01/2023 21:50 UTC,25.23,60.14,1.43,257.9,3.6
PC064,02/01/2023 22:00 UTC,25.16,63.19,1.02,246.2,4.72
PC064,02/01/2023 22:10 UTC,25.64,61.78,1.2,288.4,4.72
PC064,02/01/2023 22:20 UTC,26.61,59.93,1.38,166.9,4.35
PC064,02/01/2023 22:30 UTC,26.44,59.9,1.73,310.4,4.22
PC064,02/01/2023 22:40 UTC,26.14,57.61,1.85,198.9,4.85
PC064,02/01/2023 22:50 UTC,24.1,62.41,1.44,250.1,3.48
PC064,02/01/2023 23:00 UTC,24.55,61.98,1.94,199.4,4.48
PC064,02/01/2023 23:10 UTC,24.45,61.9,1.75,102.1,5.47
PC064,02/01/2023 23:20 UTC,25.13,62.37,0.99,179.1,4.22
PC064,02/01/2023 23:30 UTC,24.95,61.14,3.89,142.4,4.97
PC064,02/01/2023 23:40 UTC,24.77,60.16,0.9,65.27,3.35
PC064,02/01/2023 23:50 UTC,24.36,59.35,2.66,164.6,6.09
PC064,02/02/2023 00:00 UTC,23.86,60.59,1.82,53.61,4.97
PC064,02/02/2023 00:10 UTC,23.63,61.12,2.66,110.7,6.33
PC064,02/02/2023 00:20 UTC,23.35,61.25,2.38,96.7,3.85
PC064,02/02/2023 00:30 UTC,22.81,60.79,0.18,30.95,0.99
PC064,02/02/2023 00:40 UTC,22.0,61.29,1.68,64.78,2.85
PC064,02/02/2023 00:50 UTC,22.19,59.92,1.58,93.3,3.23
PC064,02/02/2023 01:00 UTC,21.96,60.29,2.66,56.91,4.1
PC064,02/02/2023 01:10 UTC,21.82,60.68,0.77,3.39,2.23
PC064,02/02/2023 01:20 UTC,21.58,60.33,1.65,43.51,3.73
PC064,02/02/2023 01:30 UTC,21.41,60.64,0.24,314.6,1.86
PC064,02/02/2023 01:40 UTC,21.06,61.43,2.91,332.3,4.48
PC064,02/02/2023 01:50 UTC,21.32,60.55,1.08,355.5,3.85
PC064,02/02/2023 02:00 UTC,21.15,61.86,1.52,323.0,3.97
PC064,02/02/2023 02:10 UTC,21.19,61.56,2.62,324.2,5.47
PC064,02/02/2023 02:20 UTC,21.02,62.69,1.84,351.9,5.09
PC064,02/02/2023 02:30 UTC,21.53,59.89,0.96,353.9,3.73
PC064,02/02/2023 02:40 UTC,20.95,61.6,1.93,343.1,5.21
PC064,02/02/2023 02:50 UTC,20.36,62.43,1.39,331.8,3.35
PC064,02/02/2023 03:00 UTC,20.49,61.22,0.63,333.5,3.73
PC064,02/02/2023 03:10 UTC,20.6,60.85,1.06,352.7,3.6
PC064,02/02/2023 03:20 UTC,19.95,61.98,1.6,341.6,5.96
PC064,02/02/2023 03:30 UTC,20.52,59.62,3.22,341.1,4.35
